token_id,minter,current_owner,label,type,pool_owner,tick_lower,tick_upper,width_ticks,price_lower_usd_per_lmts,price_upper_usd_per_lmts,liquidity,in_range,cur_usdc,cur_lmts,net_usdc,net_lmts,minted_usdc,minted_lmts,burned_usdc,burned_lmts,mint_count,burn_count,first_block,last_block
4794448,0x5f0aea872b7d6dbcc181338f80048b130e443e3b,0x5f0aea872b7d6dbcc181338f80048b130e443e3b,our_pool_wallet,ours,0x03a520b32c04bf3beef7beb72e919cf822ed34f1,276324,294044,17720,0.170008,1.000003,982249855755806394,False,0.000000,1400000.000000,0.000000,1400000.000000,0.000000,1400000.000000,0.000000,0.000000,1,0,43310493,43310493
4794403,0x5f0aea872b7d6dbcc181338f80048b130e443e3b,0x5f0aea872b7d6dbcc181338f80048b130e443e3b,our_pool_wallet,ours,0x03a520b32c04bf3beef7beb72e919cf822ed34f1,294044,302917,8873,0.070007,0.170008,944335881280357928,True,90187.721737,332191.762845,120000.000000,120870.509187,120000.000000,120870.509187,0.000000,0.000000,4,0,43310374,43311426
4821639,0x7aa70aa10cb9bf44304676acedec177a42a3aaa2,0x7aa70aa10cb9bf44304676acedec177a42a3aaa2,external,external,0x03a520b32c04bf3beef7beb72e919cf822ed34f1,296029,296725,696,0.130029,0.139401,7892920529492594,False,0.000000,748.583395,100.784595,0.000000,100.784595,0.000000,0.000000,0.000000,1,0,43490681,43490681
